#,Variable,Type,Label,Calculated,Source, Definition- From IPEDS glossary and Data Dictionary unless variable is calculated,New/Revised Variable,,,,,
105,institutional_grant_aid,Num,Institutional grant aid,Yes,"Finance-Scholarships & Fellowships; sum(grant05,grant06);",Total funded and unfunded institutional grant aid.,,,,,,
106,institutional_grant_aid_share,Num,Share of total financial aid from institutional grants,Yes,Finance-Scholarships & Fellowships; (institutional_grant_aid)/grant07,Institutional grant aid share of  total student grant aid from all sources.,,,,,,
107,tuition_discount,Num,Tuition discount,Yes,"Finance-revenues; sum(grant05,grant06)/sum(nettuition01,grant05,grant06)",That part of a scholarship or fellowship that is used to pay institutional charges such as tuition and fees or room and board charges.,,,,,,
108,any_aid_num,Num,Number of full-time first-time degree/certificate-seeking undergraduates receiving any aid,No,Student Financial Aid,"Number of full-time, first-time degree/certificate-seeking undergraduate students who received any financial aid including grants, loans, assistantships, scholarships, fellowships, tuition waivers, tuition discounts, veteran's benefits, employer aid (tuition reimbursement) and other monies (other than from relatives/friends) provided to students to meet expenses. This includes Title IV subsidized and unsubsidized loans made directly to students.",,,,,,
109,any_aid_pct,Num,Percentage of full-time first-time degree/certificate-seeking undergraduates receiving any aid,No,Student Financial Aid,"Percentage of full-time, first-time degree/certificate-seeking undergraduate students who received any financial aid including grants, loans, assistantships, scholarships, fellowships, tuition waivers, tuition discounts, veteran's benefits, employer aid (tuition reimbursement) and other monies (other than from relatives/friends) provided to students to meet expenses. This includes Title IV subsidized and unsubsidized loans made directly to students.",,,,,,
110,fed_grant_num,Num,Number of full-time first-time degree/certificate-seeking undergraduates receiving federal grants,No,Student Financial Aid,"Number of full-time, first-time degree/certificate-seeking undergraduate students who received federal grants (grants/educational assistance funds).",,,,,,
111,fed_grant_pct,Num,Percentage of full-time first-time degree/certificate-seeking undergraduates receiving federal grants,No,Student Financial Aid,"Percentage of full-time, first-time degree/certificate-seeking undergraduate students who received federal grants (grants/educational assistance funds).",,,,,,
112,fed_grant_avg_amount,Num,Average amount of federal grants received by full-time first-time degree/certificate-seeking undergraduates,No,Student Financial Aid,"Average amount of federal grants (grants/educational assistance funds) received by full-time, first-time degree/certificate-seeking undergraduate undergraduate students. Federal grants (grants/educational assistance funds) - Grants provided by federal agencies such as the U.S. Department of Education, including Title IV Pell Grants and Supplemental Educational Opportunity Grants (SEOG). Also includes need-based and merit-based educational assistance funds and training vouchers provided from other federal agencies and/or federally-sponsored educational benefits programs, including the Veteran's Administration, Department of Labor, and other federal agencies. ",,,,,,
113,state_grant_num,Num,Number of full-time first-time degree/certificate-seeking undergraduates receiving state/local grants,No,Student Financial Aid,"Number of full-time, first-time degree/certificate-seeking undergraduate students who received state/local grants (grants/scholarships/waivers). State and local government grants - State and local monies awarded to the institution under state and local student aid programs, including the state portion of State Student Incentives Grants (SSIG).",,,,,,
114,state_grant_pct,Num,Percentage of full-time first-time degree/certificate-seeking undergraduates receiving state/local grants,No,Student Financial Aid,"Percentage of full-time, first-time degree/certificate-seeking undergraduate students who received state/local grants (grants/scholarships/waivers). State and local government grants - State and local monies awarded to the institution under state and local student aid programs, including the state portion of State Student Incentives Grants (SSIG). ",,,,,,
115,state_grant_avg_amount,Num,Average amount of state/local grants received by full-time first-time degree/certificate-seeking undergraduates,No,Student Financial Aid,"Average amount of state/local grants (grants/scholarships/waivers) received by full-time, first-time degree/certificate-seeking undergraduate students. State and local government grants - State and local monies awarded to the institution under state and local student aid programs, including the state portion of State Student Incentives Grants (SSIG).",,,,,,
116,inst_grant_num,Num,Number of full-time first-time degree/certificate-seeking undergraduates receiving institutional grants,No,Student Financial Aid,"Number of full-time, first-time degree/certificate-seeking undergraduate students who received institutional grants (scholarships/fellowships). Institutional grants - Scholarships and fellowships granted and funded by the institution and/or individual departments within the institution, (i.e., instruction, research, public service) that may contribute indirectly to the enhancement of these programs . Includes scholarships targeted to certain individuals (e.g., based on state of residence, major field of study, athletic team participation) for which the institution designates the recipient.",,,,,,
117,inst_grant_pct,Num,Percentage of full-time first-time degree/certificate-seeking undergraduates receiving institutional grants,No,Student Financial Aid,"Percentage of full-time, first-time degree/certificate-seeking undergraduate students who received institutional grants (scholarships/fellowships). Institutional grants - Scholarships and fellowships granted and funded by the institution and/or individual departments within the institution, (i.e., instruction, research, public service) that may contribute indirectly to the enhancement of these programs . Includes scholarships targeted to certain individuals (e.g., based on state of residence, major field of study, athletic team participation) for which the institution designates the recipient.",,,,,,
